transaction_id,investor_id,investor_name,state,kyc_status,scheme_code,scheme_name,transaction_type,transaction_date,amount,units
TX0000916,INV00249,Investor_249,Kerala,KYC_VERIFIED,119092,Axis Bluechip Direct,lumpsum,2023-02-27,245688.93,1866.2424
TX0000917,INV00249,Investor_249,Kerala,KYC_VERIFIED,119092,Axis Bluechip Direct,REDEMPTION,2023-09-10,48184.11,353.5156
TX0000918,INV00249,Investor_249,Kerala,KYC_VERIFIED,125497,HDFC Top 100 Direct,LUMPSUM,2023-11-12,11516.03,62.5371
TX0000919,INV00249,Investor_249,Kerala,KYC_VERIFIED,125497,HDFC Top 100 Direct,sip,2023-09-03,2000.0,10.212
TX0000920,INV00249,Investor_249,Kerala,KYC_VERIFIED,118632,Nippon India Large Cap Direct,SIP,2024-07-01,1000.0,5.2362
TX0000921,INV00250,Investor_250,Rajasthan,KYC_PENDING,118632,Nippon India Large Cap Direct,SIP,2023-08-30,2000.0,10.439
TX0000922,INV00250,Investor_250,Rajasthan,KYC_PENDING,125497,HDFC Top 100 Direct,LUMPSUM,2024-02-21,394869.38,2219.0446
TX0000923,INV00250,Investor_250,Rajasthan,KYC_PENDING,119092,Axis Bluechip Direct,REDEMPTION,2024-02-27,46361.61,241.6497
TX0000924,INV00251,Investor_251,Karnataka,KYC_PENDING,118632,Nippon India Large Cap Direct,redemption,2023-03-09,17916.89,103.1018
TX0000925,INV00251,Investor_251,Karnataka,KYC_PENDING,119092,Axis Bluechip Direct,sip,2023-02-23,1000.0,8.8021
TX0000926,INV00251,Investor_251,Karnataka,KYC_PENDING,119092,Axis Bluechip Direct,Lumpsum,2023-11-09,157547.18,1038.9787
TX0000927,INV00251,Investor_251,Karnataka,KYC_PENDING,125497,HDFC Top 100 Direct,Sip,2024-02-25,2000.0,17.6443
TX0000928,INV00251,Investor_251,Karnataka,KYC_PENDING,120503,ICICI Bluechip Direct,Purchase,2023-12-02,399964.81,3384.1141
TX0000929,INV00251,Investor_251,Karnataka,KYC_PENDING,119092,Axis Bluechip Direct,Purchase,2023-08-18,11346.58,70.3881
TX0000930,INV00252,Investor_252,Tamil Nadu,KYC_PENDING,120503,ICICI Bluechip Direct,lumpsum,2023-06-22,25841.7,224.8568
TX0000931,INV00252,Investor_252,Tamil Nadu,KYC_PENDING,118632,Nippon India Large Cap Direct,Sip,2023-05-01,500.0,2.6042
TX0000932,INV00252,Investor_252,Tamil Nadu,KYC_PENDING,119092,Axis Bluechip Direct,REDEMPTION,2023-05-02,11611.96,64.0338
TX0000933,INV00252,Investor_252,Tamil Nadu,KYC_PENDING,118632,Nippon India Large Cap Direct,lumpsum,2024-05-21,191654.68,1576.6695
TX0000934,INV00253,Investor_253,Gujarat,KYC_VERIFIED,119092,Axis Bluechip Direct,Sip,2024-02-23,1000.0,8.094
TX0000935,INV00253,Investor_253,Gujarat,KYC_VERIFIED,119092,Axis Bluechip Direct,Lumpsum,2024-01-14,291868.64,1987.0127
TX0000936,INV00254,Investor_254,Telangana,KYC_REJECTED,125497,HDFC Top 100 Direct,Lumpsum,2024-01-28,354518.13,3236.7825
TX0000937,INV00254,Investor_254,Telangana,KYC_REJECTED,119551,SBI Bluechip Direct,sip,2023-12-07,1000.0,6.2252
TX0000938,INV00254,Investor_254,Telangana,KYC_REJECTED,125497,HDFC Top 100 Direct,Purchase,2023-02-16,3675.13,18.5845
TX0000939,INV00254,Investor_254,Telangana,KYC_REJECTED,125497,HDFC Top 100 Direct,LUMPSUM,2023-05-16,484060.85,3840.8637
TX0000940,INV00255,Investor_255,Uttar Pradesh,KYC_VERIFIED,119092,Axis Bluechip Direct,Sip,2023-04-02,2000.0,15.8679
TX0000941,INV00255,Investor_255,Uttar Pradesh,KYC_VERIFIED,118632,Nippon India Large Cap Direct,sip,2023-05-11,5000.0,28.607
TX0000942,INV00255,Investor_255,Uttar Pradesh,KYC_VERIFIED,119092,Axis Bluechip Direct,lumpsum,2023-09-27,306852.85,2337.0178
TX0000943,INV00256,Investor_256,Delhi,KYC_VERIFIED,120503,ICICI Bluechip Direct,redemption,2024-03-26,3134.5,30.2598
TX0000944,INV00256,Investor_256,Delhi,KYC_VERIFIED,118632,Nippon India Large Cap Direct,Sip,2024-04-23,5000.0,33.4468
TX0000945,INV00256,Investor_256,Delhi,KYC_VERIFIED,119092,Axis Bluechip Direct,LUMPSUM,2024-05-11,229422.09,1998.3568
TX0000946,INV00256,Investor_256,Delhi,KYC_VERIFIED,118632,Nippon India Large Cap Direct,SIP,2023-07-28,2000.0,13.2561
TX0000947,INV00257,Investor_257,Gujarat,KYC_VERIFIED,120841,Kotak Bluechip Direct,Lumpsum,2023-01-05,263481.69,2446.8148
TX0000948,INV00257,Investor_257,Gujarat,KYC_VERIFIED,119092,Axis Bluechip Direct,SIP,2023-12-03,500.0,4.4564
TX0000949,INV00257,Investor_257,Gujarat,KYC_VERIFIED,118632,Nippon India Large Cap Direct,Purchase,2023-04-19,418651.63,2286.84
TX0000950,INV00257,Investor_257,Gujarat,KYC_VERIFIED,125497,HDFC Top 100 Direct,REDEMPTION,2024-04-09,31603.66,237.7239
TX0000951,INV00257,Investor_257,Gujarat,KYC_VERIFIED,119551,SBI Bluechip Direct,Purchase,2024-04-08,163132.82,833.4147
TX0000952,INV00257,Investor_257,Gujarat,KYC_VERIFIED,120841,Kotak Bluechip Direct,Sip,2023-08-05,500.0,2.7806
TX0000953,INV00258,Investor_258,Karnataka,KYC_VERIFIED,119092,Axis Bluechip Direct,SIP,2024-02-13,2000.0,10.7209
TX0000954,INV00258,Investor_258,Karnataka,KYC_VERIFIED,119551,SBI Bluechip Direct,sip,2023-08-02,1000.0,6.071
TX0000955,INV00258,Investor_258,Karnataka,KYC_VERIFIED,125497,HDFC Top 100 Direct,Sip,2023-05-04,2000.0,11.072
TX0000956,INV00258,Investor_258,Karnataka,KYC_VERIFIED,118632,Nippon India Large Cap Direct,Purchase,2023-05-15,180163.09,1501.5202
TX0000957,INV00258,Investor_258,Karnataka,KYC_VERIFIED,119092,Axis Bluechip Direct,Redemption,2024-05-02,13789.73,96.9376
TX0000958,INV00259,Investor_259,Telangana,KYC_VERIFIED,125497,HDFC Top 100 Direct,Redemption,2023-04-06,2501.69,20.4348
TX0000959,INV00259,Investor_259,Telangana,KYC_VERIFIED,125497,HDFC Top 100 Direct,Sip,2024-05-22,10000.0,77.4772
TX0000960,INV00259,Investor_259,Telangana,KYC_VERIFIED,119092,Axis Bluechip Direct,SIP,2024-05-04,2000.0,10.5103
TX0000961,INV00259,Investor_259,Telangana,KYC_VERIFIED,120503,ICICI Bluechip Direct,redemption,2024-03-13,15126.34,144.7365
TX0000962,INV00260,Investor_260,Karnataka,KYC_VERIFIED,119551,SBI Bluechip Direct,REDEMPTION,2023-09-17,18095.15,178.0548
TX0000963,INV00260,Investor_260,Karnataka,KYC_VERIFIED,125497,HDFC Top 100 Direct,REDEMPTION,2023-07-03,39415.77,278.3105
TX0000964,INV00260,Investor_260,Karnataka,KYC_VERIFIED,125497,HDFC Top 100 Direct,lumpsum,2023-11-18,294016.99,1810.6608
TX0000965,INV00260,Investor_260,Karnataka,KYC_VERIFIED,118632,Nippon India Large Cap Direct,LUMPSUM,2023-07-11,106323.12,844.2915
TX0000966,INV00261,Investor_261,Karnataka,KYC_VERIFIED,119551,SBI Bluechip Direct,Redemption,2023-04-30,1158.58,8.2456
TX0000967,INV00262,Investor_262,Kerala,KYC_VERIFIED,120841,Kotak Bluechip Direct,Purchase,2024-01-05,345640.48,1915.2869
TX0000968,INV00262,Investor_262,Kerala,KYC_VERIFIED,119551,SBI Bluechip Direct,Sip,2023-05-19,500.0,2.9481
TX0000969,INV00262,Investor_262,Kerala,KYC_VERIFIED,120503,ICICI Bluechip Direct,sip,2023-08-03,5000.0,34.8241
TX0000970,INV00263,Investor_263,Uttar Pradesh,KYC_VERIFIED,119092,Axis Bluechip Direct,Sip,2024-04-30,5000.0,43.3869
TX0000971,INV00263,Investor_263,Uttar Pradesh,KYC_VERIFIED,125497,HDFC Top 100 Direct,REDEMPTION,2024-05-11,23838.72,198.4347
TX0000972,INV00263,Investor_263,Uttar Pradesh,KYC_VERIFIED,120841,Kotak Bluechip Direct,Redemption,2023-02-22,17025.58,118.9113
TX0000973,INV00264,Investor_264,Rajasthan,KYC_PENDING,120841,Kotak Bluechip Direct,Purchase,2023-10-25,19471.59,112.904
TX0000974,INV00264,Investor_264,Rajasthan,KYC_PENDING,125497,HDFC Top 100 Direct,REDEMPTION,2023-08-26,35857.37,272.5034
TX0000975,INV00264,Investor_264,Rajasthan,KYC_PENDING,119551,SBI Bluechip Direct,lumpsum,2024-03-03,444681.16,2701.2915
TX0000976,INV00264,Investor_264,Rajasthan,KYC_PENDING,119092,Axis Bluechip Direct,Redemption,2023-01-22,8486.01,59.008
TX0000977,INV00264,Investor_264,Rajasthan,KYC_PENDING,120841,Kotak Bluechip Direct,Lumpsum,2023-12-14,460946.06,3138.9604
TX0000978,INV00264,Investor_264,Rajasthan,KYC_PENDING,118632,Nippon India Large Cap Direct,Redemption,2024-03-02,41737.5,232.395
TX0000979,INV00265,Investor_265,Delhi,KYC_VERIFIED,125497,HDFC Top 100 Direct,SIP,2024-05-09,1000.0,6.7016
TX0000980,INV00265,Investor_265,Delhi,KYC_VERIFIED,119092,Axis Bluechip Direct,REDEMPTION,2023-11-07,12118.59,89.1868
TX0000981,INV00265,Investor_265,Delhi,KYC_VERIFIED,118632,Nippon India Large Cap Direct,LUMPSUM,2023-06-12,88182.68,488.0558
TX0000982,INV00266,Investor_266,Telangana,KYC_VERIFIED,120503,ICICI Bluechip Direct,SIP,2023-08-18,5000.0,36.8938
TX0000983,INV00266,Investor_266,Telangana,KYC_VERIFIED,119551,SBI Bluechip Direct,redemption,2023-10-01,44867.73,279.6735
TX0000984,INV00266,Investor_266,Telangana,KYC_VERIFIED,119551,SBI Bluechip Direct,sip,2024-03-24,5000.0,25.3208
TX0000985,INV00266,Investor_266,Telangana,KYC_VERIFIED,120841,Kotak Bluechip Direct,Purchase,2023-04-15,411981.5,2527.6084
TX0000986,INV00266,Investor_266,Telangana,KYC_VERIFIED,120503,ICICI Bluechip Direct,LUMPSUM,2023-06-10,364446.29,2432.2509
TX0000987,INV00267,Investor_267,Karnataka,KYC_VERIFIED,118632,Nippon India Large Cap Direct,Sip,2023-05-06,1000.0,5.6528
TX0000988,INV00267,Investor_267,Karnataka,KYC_VERIFIED,120503,ICICI Bluechip Direct,REDEMPTION,2023-12-16,14694.54,85.6725
TX0000989,INV00267,Investor_267,Karnataka,KYC_VERIFIED,119092,Axis Bluechip Direct,LUMPSUM,2023-09-09,76654.0,624.1257
TX0000990,INV00268,Investor_268,Rajasthan,KYC_VERIFIED,119092,Axis Bluechip Direct,redemption,2024-01-06,47215.14,274.8861
TX0000991,INV00268,Investor_268,Rajasthan,KYC_VERIFIED,120841,Kotak Bluechip Direct,SIP,2023-03-28,2000.0,17.1773
TX0000992,INV00268,Investor_268,Rajasthan,KYC_VERIFIED,119551,SBI Bluechip Direct,Redemption,2023-02-07,33178.72,313.6549
TX0000993,INV00268,Investor_268,Rajasthan,KYC_VERIFIED,125497,HDFC Top 100 Direct,redemption,2023-10-30,21255.61,113.4512
TX0000994,INV00269,Investor_269,Telangana,KYC_PENDING,118632,Nippon India Large Cap Direct,redemption,2023-05-31,35164.61,227.6873
TX0000995,INV00270,Investor_270,Kerala,KYC_VERIFIED,118632,Nippon India Large Cap Direct,Redemption,2023-07-22,44108.25,317.327
TX0000996,INV00270,Investor_270,Kerala,KYC_VERIFIED,125497,HDFC Top 100 Direct,Sip,2024-06-16,10000.0,64.4419
TX0000997,INV00270,Investor_270,Kerala,KYC_VERIFIED,120841,Kotak Bluechip Direct,LUMPSUM,2023-06-13,12687.45,100.7988
TX0000998,INV00270,Investor_270,Kerala,KYC_VERIFIED,118632,Nippon India Large Cap Direct,Redemption,2024-06-01,5966.87,36.6743
TX0000999,INV00270,Investor_270,Kerala,KYC_VERIFIED,118632,Nippon India Large Cap Direct,SIP,2023-02-18,500.0,4.9741
TX0001000,INV00270,Investor_270,Kerala,KYC_VERIFIED,118632,Nippon India Large Cap Direct,Lumpsum,2024-06-30,422403.39,2534.0316
TX0001001,INV00271,Investor_271,Kerala,KYC_VERIFIED,119092,Axis Bluechip Direct,redemption,2023-09-11,5708.73,32.0977
TX0001002,INV00271,Investor_271,Kerala,KYC_VERIFIED,119092,Axis Bluechip Direct,SIP,2023-05-31,5000.0,47.0724
TX0001003,INV00271,Investor_271,Kerala,KYC_VERIFIED,120503,ICICI Bluechip Direct,REDEMPTION,2023-08-08,22585.12,142.2022
TX0001004,INV00271,Investor_271,Kerala,KYC_VERIFIED,120841,Kotak Bluechip Direct,Redemption,2023-09-28,29423.04,174.2021
TX0001005,INV00271,Investor_271,Kerala,KYC_VERIFIED,119092,Axis Bluechip Direct,Redemption,2023-06-16,7645.14,67.6929
TX0001006,INV00271,Investor_271,Kerala,KYC_VERIFIED,125497,HDFC Top 100 Direct,redemption,2024-06-25,6343.88,36.3235
TX0001007,INV00272,Investor_272,Uttar Pradesh,KYC_VERIFIED,120841,Kotak Bluechip Direct,Redemption,2023-04-23,6482.89,56.2114
TX0001008,INV00273,Investor_273,Telangana,KYC_VERIFIED,118632,Nippon India Large Cap Direct,lumpsum,2024-05-12,14960.91,105.2283
TX0001009,INV00273,Investor_273,Telangana,KYC_VERIFIED,118632,Nippon India Large Cap Direct,lumpsum,09-08-2023,92355.49,596.7901
TX0001010,INV00273,Investor_273,Telangana,KYC_VERIFIED,119551,SBI Bluechip Direct,sip,2024-03-03,5000.0,26.3118
TX0001011,INV00274,Investor_274,Rajasthan,KYC_VERIFIED,120841,Kotak Bluechip Direct,Sip,2023-05-22,10000.0,59.9801
TX0001012,INV00274,Investor_274,Rajasthan,KYC_VERIFIED,120503,ICICI Bluechip Direct,LUMPSUM,2023-04-02,400106.0,3245.4475
TX0001013,INV00274,Investor_274,Rajasthan,KYC_VERIFIED,119092,Axis Bluechip Direct,LUMPSUM,2023-02-16,479081.67,2910.7288
TX0001014,INV00274,Investor_274,Rajasthan,KYC_VERIFIED,120503,ICICI Bluechip Direct,sip,2023-11-13,10000.0,92.153
TX0001015,INV00274,Investor_274,Rajasthan,KYC_VERIFIED,120841,Kotak Bluechip Direct,redemption,2023-02-24,47885.99,318.6793
TX0001016,INV00274,Investor_274,Rajasthan,KYC_VERIFIED,119551,SBI Bluechip Direct,SIP,2024-06-28,1000.0,8.2932
TX0001017,INV00275,Investor_275,Kerala,KYC_VERIFIED,120841,Kotak Bluechip Direct,LUMPSUM,2024-02-16,294857.62,2200.5013
TX0001018,INV00275,Investor_275,Kerala,KYC_VERIFIED,120503,ICICI Bluechip Direct,Redemption,2023-01-25,43052.6,386.2451
TX0001019,INV00275,Investor_275,Kerala,KYC_VERIFIED,119551,SBI Bluechip Direct,redemption,2023-06-22,14624.91,126.7074
TX0001020,INV00275,Investor_275,Kerala,KYC_VERIFIED,119092,Axis Bluechip Direct,Sip,2023-03-02,10000.0,58.3669
TX0001021,INV00275,Investor_275,Kerala,KYC_VERIFIED,118632,Nippon India Large Cap Direct,Redemption,2023-04-12,16342.05,118.8069
TX0001022,INV00276,Investor_276,Karnataka,KYC_VERIFIED,120841,Kotak Bluechip Direct,Purchase,2023-08-31,246996.74,2215.0557
TX0001023,INV00276,Investor_276,Karnataka,KYC_VERIFIED,119551,SBI Bluechip Direct,LUMPSUM,2024-04-20,277007.42,1695.7479
TX0001024,INV00277,Investor_277,Maharashtra,KYC_VERIFIED,125497,HDFC Top 100 Direct,SIP,2023-09-10,10000.0,63.7655
TX0001025,INV00277,Investor_277,Maharashtra,KYC_VERIFIED,119092,Axis Bluechip Direct,SIP,2024-05-27,1000.0,6.4917
TX0001026,INV00277,Investor_277,Maharashtra,KYC_VERIFIED,120503,ICICI Bluechip Direct,Lumpsum,2024-03-09,480714.7,2652.0087
TX0001027,INV00277,Investor_277,Maharashtra,KYC_VERIFIED,120841,Kotak Bluechip Direct,lumpsum,2023-06-21,1270.92,7.9538
TX0001028,INV00277,Investor_277,Maharashtra,KYC_VERIFIED,125497,HDFC Top 100 Direct,Redemption,2023-12-26,42200.71,329.3556
TX0001029,INV00278,Investor_278,Delhi,KYC_VERIFIED,119551,SBI Bluechip Direct,lumpsum,2023-04-02,198257.15,1273.754
TX0001030,INV00278,Investor_278,Delhi,KYC_VERIFIED,118632,Nippon India Large Cap Direct,Redemption,2023-08-04,30717.04,182.6112
TX0001031,INV00278,Investor_278,Delhi,KYC_VERIFIED,118632,Nippon India Large Cap Direct,lumpsum,2024-04-08,137233.56,1133.5772
TX0001032,INV00278,Investor_278,Delhi,KYC_VERIFIED,120841,Kotak Bluechip Direct,LUMPSUM,2023-01-17,457095.1,2841.2411
TX0001033,INV00278,Investor_278,Delhi,KYC_VERIFIED,119551,SBI Bluechip Direct,sip,2023-06-27,5000.0,33.5801
TX0001034,INV00279,Investor_279,Rajasthan,KYC_VERIFIED,125497,HDFC Top 100 Direct,SIP,2023-02-01,5000.0,27.5819
TX0001035,INV00279,Investor_279,Rajasthan,KYC_VERIFIED,120841,Kotak Bluechip Direct,LUMPSUM,2024-02-01,89416.13,886.6853
TX0001036,INV00279,Investor_279,Rajasthan,KYC_VERIFIED,119092,Axis Bluechip Direct,LUMPSUM,2023-07-17,222844.25,1739.429
TX0001037,INV00279,Investor_279,Rajasthan,KYC_VERIFIED,125497,HDFC Top 100 Direct,LUMPSUM,2023-07-16,45893.29,267.1617
TX0001038,INV00279,Investor_279,Rajasthan,KYC_VERIFIED,120503,ICICI Bluechip Direct,REDEMPTION,2024-01-07,2321.4,14.4543
TX0001039,INV00279,Investor_279,Rajasthan,KYC_VERIFIED,119551,SBI Bluechip Direct,Lumpsum,2024-02-10,56362.32,481.5329
TX0001040,INV00280,Investor_280,Tamil Nadu,KYC_VERIFIED,125497,HDFC Top 100 Direct,Purchase,2023-06-29,33614.95,266.8649
TX0001041,INV00280,Investor_280,Tamil Nadu,KYC_VERIFIED,120841,Kotak Bluechip Direct,Lumpsum,2024-06-19,364720.53,3564.7961
TX0001042,INV00280,Investor_280,Tamil Nadu,KYC_VERIFIED,125497,HDFC Top 100 Direct,redemption,16-09-2023,34193.68,239.6001
TX0001043,INV00280,Investor_280,Tamil Nadu,KYC_VERIFIED,125497,HDFC Top 100 Direct,sip,2023-11-27,5000.0,44.5745
TX0001044,INV00280,Investor_280,Tamil Nadu,KYC_VERIFIED,120841,Kotak Bluechip Direct,REDEMPTION,2024-05-22,18392.86,150.2012
TX0001045,INV00281,Investor_281,Gujarat,KYC_PENDING,119092,Axis Bluechip Direct,LUMPSUM,2023-01-06,196537.58,1087.2408
TX0001046,INV00281,Investor_281,Gujarat,KYC_PENDING,125497,HDFC Top 100 Direct,Lumpsum,2024-03-09,478930.07,3603.0785
TX0001047,INV00281,Investor_281,Gujarat,KYC_PENDING,119551,SBI Bluechip Direct,SIP,2023-01-29,5000.0,27.8207
TX0001048,INV00281,Investor_281,Gujarat,KYC_PENDING,118632,Nippon India Large Cap Direct,lumpsum,2023-09-11,54812.49,519.8291
TX0001049,INV00281,Investor_281,Gujarat,KYC_PENDING,118632,Nippon India Large Cap Direct,redemption,2023-08-31,47205.61,267.5905
TX0001050,INV00282,Investor_282,West Bengal,KYC_VERIFIED,119551,SBI Bluechip Direct,sip,2024-01-22,2000.0,11.2193
TX0001051,INV00283,Investor_283,Maharashtra,KYC_PENDING,119551,SBI Bluechip Direct,lumpsum,2024-03-18,33829.34,261.2472
TX0001052,INV00283,Investor_283,Maharashtra,KYC_PENDING,119092,Axis Bluechip Direct,Redemption,2023-04-09,31056.45,173.7448
TX0001053,INV00283,Investor_283,Maharashtra,KYC_PENDING,120841,Kotak Bluechip Direct,sip,2024-04-09,5000.0,30.8602
TX0001054,INV00283,Investor_283,Maharashtra,KYC_PENDING,119551,SBI Bluechip Direct,LUMPSUM,2023-01-27,227584.3,2063.9017
TX0001055,INV00284,Investor_284,Kerala,KYC_VERIFIED,120503,ICICI Bluechip Direct,Purchase,2023-05-10,319044.5,1849.9376
TX0001056,INV00284,Investor_284,Kerala,KYC_VERIFIED,119092,Axis Bluechip Direct,Sip,2023-09-06,1000.0,7.6239
TX0001057,INV00284,Investor_284,Kerala,KYC_VERIFIED,119092,Axis Bluechip Direct,redemption,2024-01-02,15903.82,138.6064
TX0001058,INV00284,Investor_284,Kerala,KYC_VERIFIED,118632,Nippon India Large Cap Direct,Purchase,2023-12-18,146240.91,882.204
TX0001059,INV00284,Investor_284,Kerala,KYC_VERIFIED,120503,ICICI Bluechip Direct,sip,2023-09-01,10000.0,94.822
TX0001060,INV00285,Investor_285,Telangana,KYC_VERIFIED,125497,HDFC Top 100 Direct,Lumpsum,2023-03-12,171434.41,864.9902
TX0001061,INV00285,Investor_285,Telangana,KYC_VERIFIED,120841,Kotak Bluechip Direct,LUMPSUM,2023-12-10,308435.47,2120.8487
TX0001062,INV00286,Investor_286,Maharashtra,KYC_VERIFIED,125497,HDFC Top 100 Direct,Lumpsum,2023-08-24,233801.84,1322.148
TX0001063,INV00287,Investor_287,Telangana,KYC_PENDING,120503,ICICI Bluechip Direct,Redemption,08-07-2023,-41391.17,0.0
TX0001064,INV00287,Investor_287,Telangana,KYC_PENDING,118632,Nippon India Large Cap Direct,sip,2023-04-28,1000.0,6.3064
TX0001065,INV00287,Investor_287,Telangana,KYC_PENDING,118632,Nippon India Large Cap Direct,sip,2023-01-31,1000.0,5.304
TX0001066,INV00287,Investor_287,Telangana,KYC_PENDING,125497,HDFC Top 100 Direct,Sip,2023-12-14,10000.0,85.0284
TX0001067,INV00288,Investor_288,Gujarat,KYC_PENDING,125497,HDFC Top 100 Direct,Sip,2024-01-24,500.0,3.4336
TX0001068,INV00289,Investor_289,Telangana,KYC_PENDING,120503,ICICI Bluechip Direct,redemption,2024-03-20,43980.2,228.5688
TX0001069,INV00289,Investor_289,Telangana,KYC_PENDING,120503,ICICI Bluechip Direct,Lumpsum,2024-06-29,189719.57,959.6426
TX0001070,INV00289,Investor_289,Telangana,KYC_PENDING,120503,ICICI Bluechip Direct,sip,2023-07-13,10000.0,80.1814
TX0001071,INV00289,Investor_289,Telangana,KYC_PENDING,125497,HDFC Top 100 Direct,lumpsum,2023-05-10,425899.82,3522.0525
TX0001072,INV00289,Investor_289,Telangana,KYC_PENDING,119551,SBI Bluechip Direct,REDEMPTION,2023-03-08,8787.96,50.1843
TX0001073,INV00289,Investor_289,Telangana,KYC_PENDING,118632,Nippon India Large Cap Direct,REDEMPTION,2024-06-15,23481.23,138.5724
TX0001074,INV00290,Investor_290,West Bengal,KYC_VERIFIED,119092,Axis Bluechip Direct,Purchase,2023-02-07,104392.6,845.7056
TX0001075,INV00290,Investor_290,West Bengal,KYC_VERIFIED,120503,ICICI Bluechip Direct,lumpsum,2024-03-11,444465.76,3234.5781
TX0001076,INV00290,Investor_290,West Bengal,KYC_VERIFIED,120841,Kotak Bluechip Direct,SIP,2023-05-18,500.0,4.0645
TX0001077,INV00290,Investor_290,West Bengal,KYC_VERIFIED,119551,SBI Bluechip Direct,REDEMPTION,2024-06-08,31245.73,221.7656
TX0001078,INV00290,Investor_290,West Bengal,KYC_VERIFIED,119092,Axis Bluechip Direct,LUMPSUM,2023-10-07,191803.09,1165.7248
TX0001079,INV00291,Investor_291,Telangana,KYC_PENDING,120841,Kotak Bluechip Direct,redemption,2023-03-22,39400.73,367.7676
TX0001080,INV00291,Investor_291,Telangana,KYC_PENDING,119551,SBI Bluechip Direct,redemption,2023-07-25,17021.01,97.5298
TX0001081,INV00291,Investor_291,Telangana,KYC_PENDING,125497,HDFC Top 100 Direct,lumpsum,2023-07-15,353115.68,2015.0595
TX0001082,INV00292,Investor_292,Uttar Pradesh,KYC_PENDING,118632,Nippon India Large Cap Direct,lumpsum,2023-12-21,391781.0,2479.6991
TX0001083,INV00293,Investor_293,Maharashtra,KYC_VERIFIED,120503,ICICI Bluechip Direct,Redemption,2023-08-22,11732.85,77.4024
TX0001084,INV00293,Investor_293,Maharashtra,KYC_VERIFIED,120841,Kotak Bluechip Direct,REDEMPTION,2024-04-17,17362.65,121.5197
TX0001085,INV00293,Investor_293,Maharashtra,KYC_VERIFIED,125497,HDFC Top 100 Direct,Redemption,2023-08-03,22214.7,195.0454
TX0001086,INV00293,Investor_293,Maharashtra,KYC_VERIFIED,120503,ICICI Bluechip Direct,lumpsum,2023-01-10,250400.31,2043.2658
TX0001087,INV00293,Investor_293,Maharashtra,KYC_VERIFIED,119092,Axis Bluechip Direct,Redemption,2023-11-03,16640.94,86.5749
TX0001088,INV00294,Investor_294,Delhi,KYC_REJECTED,120841,Kotak Bluechip Direct,Purchase,2024-02-05,490105.89,3193.9322
TX0001089,INV00294,Investor_294,Delhi,KYC_REJECTED,120503,ICICI Bluechip Direct,REDEMPTION,2023-04-22,16777.65,128.5993
TX0001090,INV00294,Investor_294,Delhi,KYC_REJECTED,120503,ICICI Bluechip Direct,SIP,2023-07-01,500.0,4.8693
TX0001091,INV00295,Investor_295,Tamil Nadu,KYC_VERIFIED,118632,Nippon India Large Cap Direct,Lumpsum,2023-08-27,146261.66,1068.6546
TX0001092,INV00295,Investor_295,Tamil Nadu,KYC_VERIFIED,119551,SBI Bluechip Direct,Sip,2023-12-01,5000.0,44.2816
TX0001093,INV00295,Investor_295,Tamil Nadu,KYC_VERIFIED,119092,Axis Bluechip Direct,REDEMPTION,2023-03-12,19755.15,105.6172
TX0001094,INV00295,Investor_295,Tamil Nadu,KYC_VERIFIED,118632,Nippon India Large Cap Direct,Redemption,2024-05-01,8359.67,69.4918
TX0001095,INV00296,Investor_296,West Bengal,KYC_VERIFIED,120503,ICICI Bluechip Direct,REDEMPTION,2023-03-07,41316.84,310.9121
TX0001096,INV00297,Investor_297,Kerala,KYC_PENDING,119092,Axis Bluechip Direct,Purchase,2023-02-10,368908.06,2533.1757
TX0001097,INV00297,Investor_297,Kerala,KYC_PENDING,125497,HDFC Top 100 Direct,lumpsum,2024-02-05,306900.73,2456.9064
TX0001098,INV00297,Investor_297,Kerala,KYC_PENDING,120841,Kotak Bluechip Direct,Redemption,2024-04-13,19540.92,178.3689
TX0001099,INV00297,Investor_297,Kerala,KYC_PENDING,125497,HDFC Top 100 Direct,sip,2023-09-03,1000.0,7.7406
TX0001100,INV00298,Investor_298,Karnataka,KYC_VERIFIED,120503,ICICI Bluechip Direct,REDEMPTION,2024-02-26,49623.29,460.9544
TX0001101,INV00298,Investor_298,Karnataka,KYC_VERIFIED,119551,SBI Bluechip Direct,redemption,2023-11-30,20799.76,199.1103
TX0001102,INV00298,Investor_298,Karnataka,KYC_VERIFIED,119551,SBI Bluechip Direct,SIP,2024-04-17,5000.0,41.8619
TX0001103,INV00298,Investor_298,Karnataka,KYC_VERIFIED,119551,SBI Bluechip Direct,sip,2023-09-14,500.0,2.9935
TX0001104,INV00298,Investor_298,Karnataka,KYC_VERIFIED,119092,Axis Bluechip Direct,REDEMPTION,2024-04-17,3877.74,19.8857
TX0001105,INV00298,Investor_298,Karnataka,KYC_VERIFIED,120503,ICICI Bluechip Direct,REDEMPTION,2023-10-13,42157.35,383.0692
TX0001106,INV00299,Investor_299,Gujarat,KYC_VERIFIED,119092,Axis Bluechip Direct,Sip,2023-03-21,500.0,3.6816
TX0001107,INV00299,Investor_299,Gujarat,KYC_VERIFIED,120503,ICICI Bluechip Direct,sip,2024-06-29,1000.0,6.117
TX0001108,INV00299,Investor_299,Gujarat,KYC_VERIFIED,120841,Kotak Bluechip Direct,SIP,2024-02-04,2000.0,19.0719
